Time,Signal
0.0,0.08631895414736795
1.0090817356205852e-09,0.08618186089251854
2.0181634712411704e-09,0.08669993838841945
3.0272452068617556e-09,0.08788518338304814
4.036326942482341e-09,0.08973286575415931
5.0454086781029255e-09,0.09222284868990115
6.054490413723511e-09,0.09532235839240967
7.063572149344097e-09,0.09898954590981872
8.072653884964682e-09,0.10317714695207542
9.081735620585266e-09,0.10783570972936027
1.0090817356205851e-08,0.1129161075829281
1.1099899091826438e-08,0.11837127565692586
1.2108980827447022e-08,0.124157256342621
1.3118062563067607e-08,0.13023370394808403
1.4127144298688194e-08,0.13656400767950266
1.5136226034308778e-08,0.14311517015574507
1.6145307769929363e-08,0.14985754627930914
1.7154389505549948e-08,0.15676451576937162
1.8163471241170533e-08,0.16381213688918653
1.9172552976791117e-08,0.17097880987657324
2.0181634712411702e-08,0.17824496552690475
2.119071644803229e-08,0.18559278593142198
2.2199798183652875e-08,0.19300595921679523
2.320887991927346e-08,0.20046946718971642
2.4217961654894045e-08,0.20796940327115715
2.522704339051463e-08,0.21549281746059845
2.6236125126135214e-08,0.2230275849383133
2.72452068617558e-08,0.23056229506219963
2.8254288597376387e-08,0.23808615780205417
2.9263370332996972e-08,0.2455889249937429
3.0272452068617557e-08,0.25306082414042164
3.128153380423814e-08,0.26049250281239655
3.2290615539858726e-08,0.2678749819896141
3.3299697275479314e-08,0.27519961694722905
3.4308779011099896e-08,0.28245806450565486
3.5317860746720484e-08,0.2896422556545926
3.6326942482341065e-08,0.29674437271936754
3.7336024217961653e-08,0.3037568303712854
3.8345105953582235e-08,0.31067225989535063
3.935418768920282e-08,0.3174834962219143
4.0363269424823404e-08,0.32418356730659226
4.137235116044399e-08,0.33076568550766217
4.238143289606458e-08,0.33722324066427367
4.339051463168516e-08,0.3435497946239967
4.439959636730575e-08,0.34973907700602874
4.540867810292633e-08,0.35578498201801173
4.641775983854692e-08,0.3616815661709603
4.74268415741675e-08,0.3674230467590915
4.843592330978809e-08,0.373003800990137
4.944500504540868e-08,0.37841836566756126
5.045408678102926e-08,0.38366143733951374
5.146316851664985e-08,0.38872787284071136
5.247225025227043e-08,0.3936126901630976
5.3481331987891016e-08,0.3983110695993592
5.44904137235116e-08,0.4028183551104031
5.5499495459132186e-08,0.4071300558739158
5.6508577194752774e-08,0.41124184797628954
5.7517658930373355e-08,0.41514957621465287
5.8526740665993944e-08,0.41884925597957695
5.9535822401614525e-08,0.4223370751923536
6.054490413723511e-08,0.4256093962736301
6.15539858728557e-08,0.4286627581226969
6.256306760847628e-08,0.43149387808891926
6.357214934409687e-08,0.4340996539187309
6.458123107971745e-08,0.43647716566330075
6.559031281533803e-08,0.4386236775334715
6.659939455095863e-08,0.4405366396899012
6.760847628657921e-08,0.44221368995750465
6.861755802219979e-08,0.4436526554543467
6.962663975782037e-08,0.44485155412607724
7.063572149344097e-08,0.4458085961778415
7.164480322906155e-08,0.446522185396365
7.265388496468213e-08,0.4469909203556002
7.366296670030273e-08,0.4472135954999579
7.467204843592331e-08,0.4471892020997186
7.568113017154389e-08,0.44691692907374897
7.669021190716447e-08,0.44639616367514123
7.769929364278506e-08,0.44562649203584154
7.870837537840565e-08,0.44460769956675644
7.971745711402623e-08,0.44333977121022594
8.072653884964681e-08,0.44182289154210863
8.17356205852674e-08,0.4400574447210907
8.274470232088798e-08,0.4380440142831427
8.375378405650857e-08,0.43578338277937484
8.476286579212916e-08,0.4332765312558292
8.577194752774974e-08,0.4305246385740411
8.678102926337032e-08,0.4275290805714685
8.77901109989909e-08,0.42429142906115513
8.87991927346115e-08,0.4208134506702462
8.980827447023208e-08,0.41709710551721796
9.081735620585266e-08,0.41314454572792675
9.182643794147326e-08,0.40895811379080815
9.283551967709384e-08,0.40454034075178685
9.384460141271442e-08,0.39989394424967745
9.4853683148335e-08,0.3950218263930723
9.58627648839556e-08,0.38992707147992783
9.687184661957618e-08,0.38461294356126957
9.788092835519676e-08,0.3790828838506423
9.889001009081735e-08,0.3733405079811481
9.989909182643794e-08,0.36738960311210817
1.0090817356205852e-07,0.3612341248876118
1.019172552976791e-07,0.35487819424941247
1.029263370332997e-07,0.3483260941068599
1.0393541876892028e-07,0.341582265866778
1.0494450050454086e-07,0.33465130582643915
1.0595358224016145e-07,0.3275379614330351
1.0696266397578203e-07,0.3202471274133257
1.0797174571140261e-07,0.312783841777443
1.089808274470232e-07,0.3051532817011831
1.0998990918264379e-07,0.2973607592915027
1.1099899091826437e-07,0.28941171724041515
1.1200807265388495e-07,0.28131172437304364
1.1301715438950555e-07,0.2730664710962847
1.1402623612512613e-07,0.2646817647554167
1.1503531786074671e-07,0.2561635249071138
1.1604439959636729e-07,0.2475177785188002
1.1705348133198789e-07,0.2387506551062439
1.1806256306760847e-07,0.2298683818239468
1.1907164480322905e-07,0.22087727852653655
1.2008072653884963e-07,0.21178375282448453
1.2108980827447023e-07,0.20259429516472682
1.2209889001009082e-07,0.19331547397726218
1.231079717457114e-07,0.18395393094423018
1.2411705348133198e-07,0.17451637647110682
1.2512613521695255e-07,0.16500958547500547
1.2613521695257315e-07,0.1554403936603527
1.2714429868819374e-07,0.14581569454069354
1.281533804238143e-07,0.13614243761090666
1.291624621594349e-07,0.12642762832068308
