Time,Signal
0.0,0.21120325920993527
1.0090817356205852e-09,0.21950000636182485
2.0181634712411704e-09,0.22793260489739062
3.0272452068617556e-09,0.23645994584240365
4.036326942482341e-09,0.2450451229467117
5.0454086781029255e-09,0.2536549274939885
6.054490413723511e-09,0.2622593862735851
7.063572149344097e-09,0.270831349440948
8.072653884964682e-09,0.2793461290840631
9.081735620585266e-09,0.2877811859717353
1.0090817356205851e-08,0.29611586027454617
1.1099899091826438e-08,0.30433114138789324
1.2108980827447022e-08,0.3124094719263223
1.3118062563067607e-08,0.32033458122744896
1.4127144298688194e-08,0.3280913441327899
1.5136226034308778e-08,0.3356656613001255
1.6145307769929363e-08,0.3430443577895004
1.7154389505549948e-08,0.3502150971217065
1.8163471241170533e-08,0.35716630841974056
1.9172552976791117e-08,0.3638871246056189
2.0181634712411702e-08,0.3703673299378765
2.119071644803229e-08,0.37659731544263214
2.2199798183652875e-08,0.3825680410181174
2.320887991927346e-08,0.38827100318415486
2.4217961654894045e-08,0.39369820760922447
2.522704339051463e-08,0.3988421456830178
2.6236125126135214e-08,0.40369577451579264
2.72452068617558e-08,0.4082524998408908
2.8254288597376387e-08,0.4125061613764886
2.9263370332996972e-08,0.4164510202695099
3.0272452068617557e-08,0.420081748300805
3.128153380423814e-08,0.4233934185779476
3.2290615539858726e-08,0.42638149748179927
3.3299697275479314e-08,0.4290418376666039
3.4308779011099896e-08,0.4313706719417784
3.5317860746720484e-08,0.4333646078876591
3.6326942482341065e-08,0.4350206230779164
3.7336024217961653e-08,0.4363360607987631
3.8345105953582235e-08,0.43730862616995064
3.935418768920282e-08,0.43793638258525397
4.0363269424823404e-08,0.43821774840105404
4.137235116044399e-08,0.438151493811001
4.238143289606458e-08,0.4377367378528208
4.339051463168516e-08,0.43697294550031895
4.439959636730575e-08,0.43585992479968483
4.540867810292633e-08,0.4343978240144667
4.641775983854692e-08,0.43258712874818356
4.74268415741675e-08,0.43042865901753524
4.843592330978809e-08,0.42792356625271455
4.944500504540868e-08,0.42507333020440186
5.045408678102926e-08,0.42187975573977265
5.146316851664985e-08,0.4183449695122598
5.247225025227043e-08,0.414471416491978
5.3481331987891016e-08,0.41026185634563195
5.44904137235116e-08,0.40571935965646017
5.5499495459132186e-08,0.4008473039763233
5.6508577194752774e-08,0.39564936970344583
5.7517658930373355e-08,0.39012953578061477
5.8526740665993944e-08,0.38429207520980696
5.9535822401614525e-08,0.37814155038031183
6.054490413723511e-08,0.37168280820844146
6.15539858728557e-08,0.3649209750878788
6.256306760847628e-08,0.3578614516506476
6.357214934409687e-08,0.3505099073396052
6.458123107971745e-08,0.3428722747942705
6.559031281533803e-08,0.33495474405274195
6.659939455095863e-08,0.32676375657347473
6.760847628657921e-08,0.318305999081787
6.861755802219979e-08,0.30958839724723475
6.962663975782037e-08,0.30061810919949844
7.063572149344097e-08,0.2914025188922682
7.164480322906155e-08,0.2819492293269622
7.265388496468213e-08,0.2722660556511752
7.366296670030273e-08,0.2623610181508896
7.467204843592331e-08,0.2522423351611664
7.568113017154389e-08,0.24191841592806035
7.669021190716447e-08,0.2313978534660814
7.769929364278506e-08,0.2206894174725529
7.870837537840565e-08,0.20980204738586616
7.971745711402623e-08,0.19874484571406315
8.072653884964681e-08,0.1875270718223349
8.17356205852674e-08,0.17615813646851483
8.274470232088798e-08,0.16464759754278951
8.375378405650857e-08,0.15300515775488022
8.476286579212916e-08,0.14124066552267456
8.577194752774974e-08,0.12936412126307797
8.678102926337032e-08,0.11738569312561709
8.77901109989909e-08,0.10531574998746378
8.87991927346115e-08,0.09316492781412952
8.980827447023208e-08,0.08094426516779207
9.081735620585266e-08,0.06866549524149819
9.182643794147326e-08,0.05634173540595424
9.283551967709384e-08,0.04398935752117417
9.384460141271442e-08,0.03163426750146028
9.4853683148335e-08,0.019342211759495735
9.58627648839556e-08,0.0075471102146536
9.687184661957618e-08,0.007065413788222466
9.788092835519676e-08,0.018779007060314466
