Time,Signal
0.0,0.21362956708393785
1.0090817356205852e-09,0.21312221590786165
2.0181634712411704e-09,0.2130008029938741
3.0272452068617556e-09,0.21326492788308976
4.036326942482341e-09,0.2139106563832231
5.0454086781029255e-09,0.2149306237076522
6.054490413723511e-09,0.21631423041588813
7.063572149344097e-09,0.21804791822105846
8.072653884964682e-09,0.22011550822432244
9.081735620585266e-09,0.22249858158712005
1.0090817356205851e-08,0.2251768821416554
1.1099899091826438e-08,0.22812872174658086
1.2108980827447022e-08,0.23133137188140301
1.3118062563067607e-08,0.23476142850107654
1.4127144298688194e-08,0.23839514101007364
1.5136226034308778e-08,0.2422086999185699
1.6145307769929363e-08,0.24617848099757922
1.7154389505549948e-08,0.25028124637750127
1.8163471241170533e-08,0.2544943049779579
1.9172552976791117e-08,0.25879563594760263
2.0181634712411702e-08,0.2631639795181149
2.119071644803229e-08,0.267578899950555
2.2199798183652875e-08,0.2720208251924092
2.320887991927346e-08,0.27647106757768464
2.4217961654894045e-08,0.2809118294802608
2.522704339051463e-08,0.2853261973422951
2.6236125126135214e-08,0.2896981269955127
2.72452068617558e-08,0.2940124227077795
2.8254288597376387e-08,0.29825471194132613
2.9263370332996972e-08,0.30241141741321015
3.0272452068617557e-08,0.30646972770690983
3.128153380423814e-08,0.3104175673955141
3.2290615539858726e-08,0.31424356739811965
3.3299697275479314e-08,0.3179370360966028
3.4308779011099896e-08,0.32148793158413447
3.5317860746720484e-08,0.3248868352938536
3.6326942482341065e-08,0.3281249271606078
3.7336024217961653e-08,0.3311939623957161
3.8345105953582235e-08,0.33408624990004987
3.935418768920282e-08,0.33679463230072876
4.0363269424823404e-08,0.33931246756835853
4.137235116044399e-08,0.34163361215247545
4.238143289606458e-08,0.343752405560671
4.339051463168516e-08,0.34566365630011736
4.439959636730575e-08,0.34736262909758314
4.540867810292633e-08,0.34884503331450234
4.641775983854692e-08,0.35010701247642256
4.74268415741675e-08,0.3511451348406289
4.843592330978809e-08,0.35195638493140546
4.944500504540868e-08,0.35253815597896626
5.045408678102926e-08,0.3528882432052741
5.146316851664985e-08,0.35300483790761894
5.247225025227043e-08,0.3528865222988219
5.3481331987891016e-08,0.3525322650712478
5.44904137235116e-08,0.3519414176603573
5.5499495459132186e-08,0.35111371119242263
5.6508577194752774e-08,0.3500492541102201
5.7517658930373355e-08,0.3487485304801486
5.8526740665993944e-08,0.3472123989943472
5.9535822401614525e-08,0.3454420926921553
6.054490413723511e-08,0.34343921943680245
6.15539858728557e-08,0.34120576319570056
6.256306760847628e-08,0.3387440861863436
6.357214934409687e-08,0.336056931964821
6.458123107971745e-08,0.33314742955056104
6.559031281533803e-08,0.33001909869945045
6.659939455095863e-08,0.3266758564582273
6.760847628657921e-08,0.32312202515638405
6.861755802219979e-08,0.31936234201813807
6.962663975782037e-08,0.31540197060674413
7.063572149344097e-08,0.3112465143470057
7.164480322906155e-08,0.3069020324097119
7.265388496468213e-08,0.30237505828436434
7.366296670030273e-08,0.2976726214142952
7.467204843592331e-08,0.2928022723214074
7.568113017154389e-08,0.28777211170628314
7.669021190716447e-08,0.2825908240729804
7.769929364278506e-08,0.2772677164955032
7.870837537840565e-08,0.27181276321286146
7.971745711402623e-08,0.26623665680858755
8.072653884964681e-08,0.26055086679335143
8.17356205852674e-08,0.25476770645778635
8.274470232088798e-08,0.24890040888459963
8.375378405650857e-08,0.2429632129865061
8.476286579212916e-08,0.23697146034359748
8.577194752774974e-08,0.23094170341389098
8.678102926337032e-08,0.22489182533344373
8.77901109989909e-08,0.21884117093922312
8.87991927346115e-08,0.21281068774916978
8.980827447023208e-08,0.2068230743057733
9.081735620585266e-08,0.20090293139489773
9.182643794147326e-08,0.19507690903745073
9.283551967709384e-08,0.1893738386683687
9.384460141271442e-08,0.18382483545979947
9.4853683148335e-08,0.17846335032194233
9.58627648839556e-08,0.1733251449590661
9.687184661957618e-08,0.16844815708014008
9.788092835519676e-08,0.16387221762930515
9.889001009081735e-08,0.15963857958305033
9.989909182643794e-08,0.15578922104785725
1.0090817356205852e-07,0.15236589709299367
1.019172552976791e-07,0.1494089376010951
1.029263370332997e-07,0.14695582330115478
1.0393541876892028e-07,0.1450396164971809
1.0494450050454086e-07,0.14368736948572788
1.0595358224016145e-07,0.14291867039717127
1.0696266397578203e-07,0.14274449956929897
1.0797174571140261e-07,0.1431665493423204
1.089808274470232e-07,0.14417710509698506
1.0998990918264379e-07,0.14575950588297734
1.1099899091826437e-07,0.14788911869734142
1.1200807265388495e-07,0.150534692862375
1.1301715438950555e-07,0.15365992511880003
1.1402623612512613e-07,0.15722506579793522
1.1503531786074671e-07,0.1611884248433226
1.1604439959636729e-07,0.16550768060538842
1.1705348133198789e-07,0.1701409410394441
1.1806256306760847e-07,0.1750475466836554
1.1907164480322905e-07,0.18018863301808621
1.2008072653884963e-07,0.18552748610748504
1.2108980827447023e-07,0.19102973190141853
1.2209889001009082e-07,0.19666339920788486
1.231079717457114e-07,0.2023988920259827
1.2411705348133198e-07,0.2082089008310988
1.2512613521695255e-07,0.2140682760202342
1.2613521695257315e-07,0.21995388087861625
1.2714429868819374e-07,0.22584443649763938
1.281533804238143e-07,0.23172036714656769
1.291624621594349e-07,0.23756365160692475
1.301715438950555e-07,0.2433576837795814
1.3118062563067607e-07,0.24908714431303416
1.3218970736629666e-07,0.25473788392983626
1.3319878910191726e-07,0.2602968184209376
1.3420787083753783e-07,0.26575183483380704
1.3521695257315842e-07,0.27109170812175504
1.36226034308779e-07,0.27630602739061644
1.3723511604439958e-07,0.281385130832397
1.3824419778002018e-07,0.2863200484433492
1.3925327951564075e-07,0.29110245166499166
1.4026236125126134e-07,0.29572460914631954
1.4127144298688194e-07,0.3001793478941234
1.422805247225025e-07,0.30446001914962534
1.432896064581231e-07,0.30856046839954604
1.442986881937437e-07,0.3124750089959247
1.4530776992936426e-07,0.3161983989202004
1.4631685166498486e-07,0.3197258202827192
1.4732593340060545e-07,0.32305286119883087
1.4833501513622602e-07,0.32617549972727244
1.4934409687184661e-07,0.32909008959594505
1.5035317860746718e-07,0.3317933474749168
1.5136226034308778e-07,0.33428234158693715
1.5237134207870837e-07,0.33655448147245604
1.5338042381432894e-07,0.33860750874946227
1.5438950554994953e-07,0.3404394887288491
1.5539858728557013e-07,0.3420488027638189
1.564076690211907e-07,0.3434341412273976
1.574167507568113e-07,0.34459449702572886
