Time,Signal
0.0,0.3584441146706053
1.0090817356205852e-09,0.3635192066973916
2.0181634712411704e-09,0.36845102481203323
3.0272452068617556e-09,0.3732333344904605
4.036326942482341e-09,0.37786002113571837
5.0454086781029255e-09,0.3823250951701728
6.054490413723511e-09,0.3866226971279965
7.063572149344097e-09,0.39074710273596663
8.072653884964682e-09,0.3946927279713824
9.081735620585266e-09,0.39845413408663344
1.0090817356205851e-08,0.40202603259064823
1.1099899091826438e-08,0.40540329017810667
1.2108980827447022e-08,0.40858093359794084
1.3118062563067607e-08,0.41155415445325805
1.4127144298688194e-08,0.4143183139254285
1.5136226034308778e-08,0.4168689474156581
1.6145307769929363e-08,0.4192017690979636
1.7154389505549948e-08,0.42131267637805114
1.8163471241170533e-08,0.42319775425318684
1.9172552976791117e-08,0.4248532795687631
2.0181634712411702e-08,0.42627572516788687
2.119071644803229e-08,0.4274617639309593
2.2199798183652875e-08,0.4284082727029102
2.320887991927346e-08,0.4291123361064734
2.4217961654894045e-08,0.42957125024065557
2.522704339051463e-08,0.4297825262644037
2.6236125126135214e-08,0.4297438938663758
2.72452068617558e-08,0.4294533046227172
2.8254288597376387e-08,0.42890893524585993
2.9263370332996972e-08,0.4281091907285666
3.0272452068617557e-08,0.42705270738883355
3.128153380423814e-08,0.42573835582279124
3.2290615539858726e-08,0.42416524377450376
3.3299697275479314e-08,0.42233271893354024
3.4308779011099896e-08,0.4202403716734869
3.5317860746720484e-08,0.41788803774716504
3.6326942482341065e-08,0.4152758009573625
3.7336024217961653e-08,0.41240399582538095
3.8345105953582235e-08,0.4092732102838146
3.935418768920282e-08,0.40588428842474966
4.0363269424823404e-08,0.40223833334023296
4.137235116044399e-08,0.39833671009851174
4.238143289606458e-08,0.3941810489074515
4.339051463168516e-08,0.38977324852595163
4.439959636730575e-08,0.3851154799954366
4.540867810292633e-08,0.3802101907770223
4.641775983854692e-08,0.3750601093962584
4.74268415741675e-08,0.3696682507170966
4.843592330978809e-08,0.36403792199075125
4.944500504540868e-08,0.358172729854453
5.045408678102926e-08,0.35207658849109646
5.146316851664985e-08,0.3457537292051371
5.247225025227043e-08,0.3392087117250312
5.3481331987891016e-08,0.33244643761083603
5.44904137235116e-08,0.3254721662310039
5.5499495459132186e-08,0.31829153387969744
5.6508577194752774e-08,0.3109105767414045
5.7517658930373355e-08,0.30333575858151207
5.8526740665993944e-08,0.2955740042607462
5.9535822401614525e-08,0.2876327404525011
6.054490413723511e-08,0.27951994530447827
6.15539858728557e-08,0.2712442092556387
6.256306760847628e-08,0.26281480983116023
6.357214934409687e-08,0.2542418040388312
6.458123107971745e-08,0.24553614304347116
6.559031281533803e-08,0.23670981518690956
6.659939455095863e-08,0.22777602526436533
6.760847628657921e-08,0.21874942041630752
6.861755802219979e-08,0.2096463762480572
6.962663975782037e-08,0.20048536110250512
7.063572149344097e-08,0.19128740209337422
7.164480322906155e-08,0.18207668389503917
7.265388496468213e-08,0.17288132066253134
7.366296670030273e-08,0.16373435283515855
7.467204843592331e-08,0.15467503321300935
7.568113017154389e-08,0.14575047803581997
7.669021190716447e-08,0.13701776237594435
7.769929364278506e-08,0.1285465206584461
7.870837537840565e-08,0.12042204370228789
7.971745711402623e-08,0.11274869095589751
8.072653884964681e-08,0.10565307908691188
8.17356205852674e-08,0.09928587479134408
8.274470232088798e-08,0.09382010722357952
8.375378405650857e-08,0.08944305223137886
8.476286579212916e-08,0.08633891941982472
8.577194752774974e-08,0.08466233010602137
8.678102926337032e-08,0.08450839309486453
8.77901109989909e-08,0.0858908472411427
8.87991927346115e-08,0.08873901798806454
8.980827447023208e-08,0.09291517666104383
9.081735620585266e-08,0.09824337153585794
9.182643794147326e-08,0.10453762203101129
9.283551967709384e-08,0.1116218923193804
9.384460141271442e-08,0.1193405194748921
9.4853683148335e-08,0.1275614042853449
9.58627648839556e-08,0.1361749996963957
9.687184661957618e-08,0.14509143042420897
9.788092835519676e-08,0.1542371334167767
9.889001009081735e-08,0.16355169833384806
9.989909182643794e-08,0.17298516580684106
1.0090817356205852e-07,0.18249582841376466
1.019172552976791e-07,0.19204848813519768
1.029263370332997e-07,0.20161309497282162
1.0393541876892028e-07,0.2111636904052507
1.0494450050454086e-07,0.2206775890579351
1.0595358224016145e-07,0.23013474429462893
1.0696266397578203e-07,0.2395172550457436
1.0797174571140261e-07,0.2488089809574584
1.089808274470232e-07,0.2579952407302786
1.0998990918264379e-07,0.2670625745417633
1.1099899091826437e-07,0.275998556039709
1.1200807265388495e-07,0.284791642862464
1.1301715438950555e-07,0.2934310572573792
1.1402623612512613e-07,0.3019066903373027
1.1503531786074671e-07,0.31020902500041664
1.1604439959636729e-07,0.3183290736627765
1.1705348133198789e-07,0.3262583278068954
1.1806256306760847e-07,0.33398871700145416
1.1907164480322905e-07,0.3415125755470458
1.2008072653884963e-07,0.3488226152881469
1.2108980827447023e-07,0.3559119034300424
1.2209889001009082e-07,0.36277384443198774
1.231079717457114e-07,0.36940216522997404
1.2411705348133198e-07,0.37579090318579295
1.2512613521695255e-07,0.3819343962724832
1.2613521695257315e-07,0.3878272750964032
1.2714429868819374e-07,0.3934644564282039
1.281533804238143e-07,0.3988411379728253
1.291624621594349e-07,0.403952794155292
1.301715438950555e-07,0.40879517273688987
1.3118062563067607e-07,0.41336429210709386
1.3218970736629666e-07,0.4176564391217777
1.3319878910191726e-07,0.42166816737890306
1.3420787083753783e-07,0.42539629583993355
1.3521695257315842e-07,0.4288379077193283
1.36226034308779e-07,0.4319903495762119
1.3723511604439958e-07,0.43485123055211683
1.3824419778002018e-07,0.43741842170691336
1.3925327951564075e-07,0.43969005541195694
1.4026236125126134e-07,0.44166452476533874
